iteration, data, tp, tn, fp, fn, accuracy, precision, recall, F-1 measure
339,test,674,684,173,183,0.792298716453,0.795749704841,0.786464410735,0.791079812207
340,train,2427,2296,669,538,0.796458684654,0.783914728682,0.818549747049,0.800857944234
340,test,678,666,191,179,0.784130688448,0.780207134638,0.791131855309,0.785631517961
341,train,2403,2295,670,562,0.792242833052,0.781972014318,0.810455311973,0.795958926797
341,test,681,689,168,176,0.799299883314,0.802120141343,0.79463243874,0.79835873388
342,train,2394,2287,678,571,0.789376053963,0.779296875,0.80741989882,0.793109160179
342,test,685,674,183,172,0.792882147025,0.789170506912,0.799299883314,0.794202898551
343,train,2392,2315,650,573,0.793760539629,0.786324786325,0.806745362563,0.796404195106
343,test,681,661,196,176,0.782963827305,0.776510832383,0.79463243874,0.785467128028
344,train,2408,2312,653,557,0.795952782462,0.786671022542,0.812141652614,0.799203451709
344,test,687,673,184,170,0.793465577596,0.788748564868,0.801633605601,0.795138888889
345,train,2419,2323,642,546,0.799662731872,0.790264619405,0.815851602024,0.802854298042
345,test,698,679,178,159,0.803383897316,0.796803652968,0.81446907818,0.805539526832
346,train,2398,2308,657,567,0.793591905565,0.784942716858,0.808768971332,0.796677740864
346,test,697,686,171,160,0.806884480747,0.802995391705,0.813302217036,0.808115942029
347,train,2408,2311,654,557,0.795784148398,0.786414108426,0.812141652614,0.799070847851
347,test,693,667,190,164,0.793465577596,0.784824462061,0.808634772462,0.796551724138
348,train,2406,2290,675,559,0.791905564924,0.780915287244,0.811467116358,0.795898114456
348,test,697,671,186,160,0.79813302217,0.789354473386,0.813302217036,0.801149425287
349,train,2420,2295,670,545,0.795109612142,0.783171521036,0.816188870152,0.799339388935
349,test,692,671,186,165,0.795215869312,0.788154897494,0.807467911319,0.797694524496
350,train,2412,2293,672,553,0.793423271501,0.782101167315,0.813490725126,0.797487187965
350,test,686,676,181,171,0.79463243874,0.791234140715,0.800466744457,0.795823665893
351,train,2422,2303,662,543,0.796795952782,0.785343709468,0.816863406408,0.80079351959
351,test,694,673,184,163,0.797549591599,0.790432801822,0.809801633606,0.8
352,train,2422,2295,670,543,0.79544688027,0.783311772316,0.816863406408,0.799735842826
352,test,687,669,188,170,0.791131855309,0.785142857143,0.801633605601,0.793302540416
353,train,2426,2298,667,539,0.796627318718,0.784351762043,0.818212478921,0.800924397491
353,test,683,667,190,174,0.787631271879,0.782359679267,0.796966161027,0.789595375723
354,train,2395,2324,641,570,0.795784148398,0.788866930171,0.807757166948,0.79820029995
354,test,693,663,194,164,0.791131855309,0.781285231116,0.808634772462,0.794724770642
355,train,2394,2297,668,571,0.791062394604,0.781841933377,0.80741989882,0.794425087108
355,test,693,671,186,164,0.795799299883,0.788395904437,0.808634772462,0.798387096774
356,train,2398,2304,661,567,0.792917369309,0.78391631252,0.808768971332,0.79614873838
356,test,705,674,183,152,0.80455075846,0.793918918919,0.822637106184,0.808022922636
357,train,2406,2293,672,559,0.792411467116,0.781676413255,0.811467116358,0.796293231838
357,test,688,670,187,169,0.792298716453,0.786285714286,0.802800466744,0.794457274827
358,train,2441,2309,656,524,0.801011804384,0.788182111721,0.823271500843,0.805344770703
358,test,692,663,194,165,0.790548424737,0.781038374718,0.807467911319,0.794033275961
359,train,2431,2307,658,534,0.798988195616,0.786986079637,0.819898819562,0.80310538487
359,test,702,668,189,155,0.799299883314,0.787878787879,0.819136522754,0.803203661327
360,train,2408,2313,652,557,0.796121416526,0.786928104575,0.812141652614,0.799336099585
360,test,703,669,188,154,0.800466744457,0.789001122334,0.820303383897,0.804347826087
361,train,2434,2313,652,531,0.800505902192,0.788723266364,0.820910623946,0.804495124773
361,test,691,672,185,166,0.795215869312,0.788812785388,0.806301050175,0.797461050202
362,train,2437,2289,676,528,0.796964586847,0.782846129136,0.821922428331,0.80190852254
362,test,700,665,192,157,0.796382730455,0.784753363229,0.816802800467,0.800457404231
363,train,2445,2310,655,520,0.801854974705,0.788709677419,0.824620573356,0.806265457543
363,test,700,661,196,157,0.794049008168,0.78125,0.816802800467,0.798630918426
364,train,2446,2314,651,519,0.802698145025,0.789796577333,0.824957841484,0.80699439129
364,test,707,673,184,150,0.805134189032,0.793490460157,0.824970828471,0.808924485126
365,train,2421,2304,661,544,0.796795952782,0.785528877352,0.81652613828,0.800727633537
365,test,699,671,186,158,0.799299883314,0.789830508475,0.815635939323,0.802525832377
366,train,2443,2297,668,522,0.799325463744,0.785278045644,0.823946037099,0.804147465438
366,test,698,665,192,159,0.795215869312,0.784269662921,0.81446907818,0.799084144247
367,train,2433,2313,652,532,0.800337268128,0.788654781199,0.820573355818,0.804297520661
367,test,700,658,199,157,0.792298716453,0.778642936596,0.816802800467,0.797266514806
368,train,2448,2309,656,517,0.802192242833,0.788659793814,0.82563237774,0.806722689076
368,test,700,664,193,157,0.795799299883,0.783874580067,0.816802800467,0.8
369,train,2430,2305,660,535,0.798482293423,0.78640776699,0.819561551433,0.802642444261
369,test,692,666,191,165,0.792298716453,0.78369195923,0.807467911319,0.795402298851
370,train,2444,2308,657,521,0.801349072513,0.788132860368,0.824283305228,0.805802835476
370,test,696,661,196,161,0.791715285881,0.780269058296,0.812135355893,0.795883361921
371,train,2412,2285,680,553,0.792074198988,0.780077619664,0.813490725126,0.796433878158
371,test,691,668,189,166,0.792882147025,0.785227272727,0.806301050175,0.795624640184
372,train,2417,2278,687,548,0.79173693086,0.778672680412,0.815177065767,0.796506838029
372,test,707,670,187,150,0.803383897316,0.790827740492,0.824970828471,0.8075385494
373,train,2452,2294,671,513,0.800337268128,0.785142491194,0.826981450253,0.805519053876
373,test,702,674,183,155,0.802800466744,0.793220338983,0.819136522754,0.805970149254
374,train,2451,2279,686,514,0.797639123103,0.781319732228,0.826644182125,0.803343166175
374,test,709,667,190,148,0.802800466744,0.788654060067,0.827304550758,0.807517084282
375,train,2432,2279,686,533,0.794435075885,0.779987171264,0.82023608769,0.799605457833
375,test,693,674,183,164,0.797549591599,0.791095890411,0.808634772462,0.799769186382
376,train,2465,2275,690,500,0.799325463744,0.781299524564,0.831365935919,0.805555555556
376,test,708,674,183,149,0.806301050175,0.794612794613,0.826137689615,0.810068649886
377,train,2443,2247,718,522,0.79089376054,0.772856690921,0.823946037099,0.797584067907
377,test,703,671,186,154,0.801633605601,0.790776152981,0.820303383897,0.805269186712
378,train,2453,2257,708,512,0.794266441821,0.776020246757,0.827318718381,0.800848841006
378,test,710,688,169,147,0.815635939323,0.807736063709,0.828471411902,0.81797235023
379,train,2441,2286,679,524,0.797133220911,0.782371794872,0.823271500843,0.802300739523
379,test,713,689,168,144,0.81796966161,0.809307604994,0.831971995333,0.820483314154
380,train,2448,2321,644,517,0.804215851602,0.791720569211,0.82563237774,0.808320950966
380,test,714,684,173,143,0.815635939323,0.80496054115,0.833138856476,0.81880733945
381,train,2457,2260,705,508,0.79544688027,0.777039848197,0.828667790894,0.802023828954
381,test,708,673,184,149,0.805717619603,0.793721973094,0.826137689615,0.809605488851
382,train,2464,2273,692,501,0.798819561551,0.780735107731,0.831028667791,0.805097206339
382,test,715,658,199,142,0.801050175029,0.78227571116,0.83430571762,0.807453416149
383,train,2437,2286,679,528,0.796458684654,0.782092426187,0.821922428331,0.801512909061
383,test,715,668,189,142,0.806884480747,0.79092920354,0.83430571762,0.812038614424
384,train,2446,2286,679,519,0.797976391231,0.78272,0.824957841484,0.80328407225
384,test,717,681,176,140,0.815635939323,0.802911534155,0.836639439907,0.819428571429
385,train,2440,2258,707,525,0.792242833052,0.77534159517,0.822934232715,0.798429319372
385,test,712,672,185,145,0.807467911319,0.79375696767,0.830805134189,0.811858608894
386,train,2451,2269,696,514,0.795952782462,0.778836987607,0.826644182125,0.802028795812
386,test,723,681,176,134,0.819136522754,0.804226918799,0.843640606768,0.823462414579
387,train,2460,2291,674,505,0.801180438449,0.784939374601,0.829679595278,0.806689621249
387,test,719,669,188,138,0.809801633606,0.792723263506,0.838973162194,0.815192743764
388,train,2435,2265,700,530,0.79258010118,0.776714513557,0.821247892074,0.798360655738
388,test,715,665,192,142,0.805134189032,0.788313120176,0.83430571762,0.810657596372
389,train,2434,2264,701,531,0.792242833052,0.77639553429,0.820910623946,0.798032786885
389,test,710,673,184,147,0.806884480747,0.79418344519,0.828471411902,0.810965162764
390,train,2462,2275,690,503,0.798819561551,0.781091370558,0.830354131535,0.804969756417
390,test,710,680,177,147,0.810968494749,0.800450958286,0.828471411902,0.814220183486
391,train,2435,2272,693,530,0.793760539629,0.778452685422,0.821247892074,0.799277859839
391,test,721,677,180,136,0.815635939323,0.800221975583,0.841306884481,0.820250284414
392,train,2460,2275,690,505,0.798482293423,0.780952380952,0.829679595278,0.804578904334
392,test,706,674,183,151,0.805134189032,0.794150731159,0.823803967328,0.808705612829
393,train,2453,2293,672,512,0.800337268128,0.78496,0.827318718381,0.805582922824
393,test,702,682,175,155,0.807467911319,0.800456100342,0.819136522754,0.809688581315
394,train,2462,2271,694,503,0.798145025295,0.78010139417,0.830354131535,0.804443718347
394,test,707,677,180,150,0.807467911319,0.797068771139,0.824970828471,0.810779816514
395,train,2443,2271,694,522,0.794940978078,0.778769525024,0.823946037099,0.800721075057
395,test,705,679,178,152,0.807467911319,0.798414496036,0.822637106184,0.810344827586
396,train,2437,2291,674,528,0.797301854975,0.783349405336,0.821922428331,0.802172481896
396,test,710,690,167,147,0.816802800467,0.809578107184,0.828471411902,0.818915801615
397,train,2472,2281,684,493,0.801517706577,0.783269961977,0.833726812816,0.807711158307
397,test,714,692,165,143,0.820303383897,0.81228668942,0.833138856476,0.822580645161
398,train,2451,2291,674,514,0.799662731872,0.78432,0.826644182125,0.804926108374
398,test,694,683,174,163,0.803383897316,0.799539170507,0.809801633606,0.804637681159
399,train,2480,2307,658,485,0.807251264755,0.790312300829,0.836424957841,0.812715058168
399,test,701,676,181,156,0.803383897316,0.794784580499,0.81796966161,0.806210465785
400,train,2476,2295,670,489,0.80455311973,0.787031150668,0.835075885329,0.810342006218
400,test,712,680,177,145,0.812135355893,0.800899887514,0.830805134189,0.815578465063
401,train,2473,2288,677,492,0.802866779089,0.785079365079,0.834064080944,0.808830744072
401,test,704,683,174,153,0.809218203034,0.801822323462,0.821470245041,0.811527377522
402,train,2467,2309,656,498,0.805396290051,0.789945565162,0.832040472175,0.810446780552
402,test,709,668,189,148,0.803383897316,0.789532293987,0.827304550758,0.807977207977
403,train,2475,2306,659,490,0.806239460371,0.7897255903,0.834738617201,0.811608460403
403,test,714,682,175,143,0.81446907818,0.803149606299,0.833138856476,0.817869415808
404,train,2458,2286,679,507,0.8,0.783551163532,0.829005059022,0.805637495903
404,test,720,680,177,137,0.816802800467,0.802675585284,0.840140023337,0.820980615735
405,train,2494,2259,706,471,0.801517706577,0.779375,0.841146711636,0.809083536091
405,test,707,676,181,150,0.806884480747,0.796171171171,0.824970828471,0.810315186246
406,train,2485,2273,692,480,0.802360876897,0.78218445074,0.838111298482,0.809182676653
406,test,715,673,184,142,0.809801633606,0.79532814238,0.83430571762,0.814350797267
407,train,2472,2269,696,493,0.799494097808,0.780303030303,0.833726812816,0.806130767977
407,test,720,681,176,137,0.817386231039,0.803571428571,0.840140023337,0.821448944666
408,train,2492,2291,674,473,0.806576728499,0.787113076437,0.840472175379,0.812917957919
408,test,717,676,181,140,0.812718786464,0.798440979955,0.836639439907,0.817094017094
409,train,2495,2321,644,470,0.812141652614,0.794839120739,0.841483979764,0.81749672346
409,test,709,684,173,148,0.812718786464,0.803854875283,0.827304550758,0.815411155837
410,train,2477,2304,661,488,0.806239460371,0.789356277884,0.835413153457,0.811731935114
410,test,725,688,169,132,0.8243873979,0.81096196868,0.845974329055,0.828098229583
411,train,2472,2306,659,493,0.805733558179,0.789524113702,0.833726812816,0.811023622047
411,test,723,701,156,134,0.830805134189,0.82252559727,0.843640606768,0.832949308756
412,train,2459,2296,669,506,0.801854974705,0.786125319693,0.82934232715,0.807155752503
412,test,726,698,159,131,0.830805134189,0.820338983051,0.847141190198,0.833524684271
413,train,2479,2348,617,486,0.813996627319,0.800710594315,0.836087689713,0.818016828906
413,test,712,683,174,145,0.813885647608,0.803611738149,0.830805134189,0.816982214573
414,train,2471,2341,624,494,0.811467116358,0.798384491115,0.833389544688,0.815511551155
414,test,699,694,163,158,0.812718786464,0.81090487239,0.815635939323,0.813263525305
415,train,2472,2363,602,493,0.815345699831,0.804163955758,0.833726812816,0.81867858917
415,test,711,708,149,146,0.82788798133,0.826744186047,0.829638273046,0.828188701223
416,train,2464,2379,586,501,0.816694772344,0.807868852459,0.831028667791,0.819285120532
416,test,713,688,169,144,0.817386231039,0.808390022676,0.831971995333,0.820011500863
417,train,2489,2375,590,476,0.82023608769,0.808379343943,0.839460370995,0.82362673726
417,test,714,690,167,143,0.819136522754,0.810442678774,0.833138856476,0.82163406214
418,train,2481,2364,601,484,0.817032040472,0.804996755354,0.83676222597,0.820572184554
418,test,719,678,179,138,0.815052508751,0.800668151448,0.838973162194,0.819373219373
419,train,2467,2367,598,498,0.815177065767,0.804893964111,0.832040472175,0.81824212272
419,test,718,686,171,139,0.819136522754,0.80764904387,0.83780630105,0.822451317297
420,train,2468,2381,584,497,0.817706576728,0.808650065531,0.832377740304,0.820342363304
420,test,728,693,164,129,0.829054842474,0.816143497758,0.849474912485,0.8324757004
421,train,2483,2368,597,482,0.818043844857,0.806168831169,0.837436762226,0.821505376344
421,test,732,695,162,125,0.832555425904,0.818791946309,0.85414235706,0.836093660765
422,train,2487,2351,614,478,0.815851602024,0.801999355047,0.838785834739,0.819980217606
422,test,732,693,164,125,0.831388564761,0.816964285714,0.85414235706,0.835139760411
423,train,2482,2364,601,483,0.817200674536,0.805060006487,0.837099494098,0.820767195767
423,test,727,697,160,130,0.830805134189,0.819616685457,0.848308051342,0.83371559633
424,train,2479,2359,606,486,0.815851602024,0.803565640194,0.836087689713,0.819504132231
424,test,725,696,161,132,0.829054842474,0.818284424379,0.845974329055,0.83189902467
425,train,2498,2363,602,467,0.819730185497,0.805806451613,0.842495784148,0.82374278648
425,test,731,697,160,126,0.833138856476,0.820426487093,0.852975495916,0.836384439359
426,train,2501,2367,598,464,0.820910623946,0.807034527267,0.843507588533,0.824868073879
426,test,734,693,164,123,0.832555425904,0.817371937639,0.856476079347,0.836467236467
427,train,2484,2351,614,481,0.815345699831,0.801807617818,0.837774030354,0.819396338446
427,test,728,695,162,129,0.830221703617,0.81797752809,0.849474912485,0.833428734974
428,train,2484,2372,593,481,0.818887015177,0.807279818005,0.837774030354,0.82224428997
428,test,730,694,163,127,0.830805134189,0.817469204927,0.851808634772,0.834285714286
429,train,2477,2398,567,488,0.822091062395,0.813731931669,0.835413153457,0.824430021634
429,test,718,698,159,139,0.826137689615,0.818700114025,0.83780630105,0.828143021915
430,train,2457,2390,575,508,0.8173693086,0.810356200528,0.828667790894,0.819409704852
430,test,718,703,154,139,0.829054842474,0.823394495413,0.83780630105,0.830537883169
431,train,2467,2391,574,498,0.819224283305,0.811246300559,0.832040472175,0.821511821512
431,test,711,695,162,146,0.820303383897,0.814432989691,0.829638273046,0.821965317919
432,train,2466,2373,592,499,0.816020236088,0.80640941792,0.831703204047,0.818861032708
432,test,722,689,168,135,0.823220536756,0.811235955056,0.842473745624,0.826559816829
433,train,2455,2375,590,510,0.814502529511,0.806239737274,0.827993254637,0.81697171381
433,test,718,698,159,139,0.826137689615,0.818700114025,0.83780630105,0.828143021915
434,train,2483,2371,594,482,0.818549747049,0.806954826129,0.837436762226,0.82191327375
434,test,709,691,166,148,0.816802800467,0.810285714286,0.827304550758,0.81870669746
435,train,2452,2372,593,513,0.813490725126,0.805254515599,0.826981450253,0.815973377704
435,test,715,692,165,142,0.820886814469,0.8125,0.83430571762,0.823258491652
436,train,2474,2400,565,491,0.821922428331,0.814083580125,0.834401349073,0.824117255163
436,test,714,691,166,143,0.819719953326,0.811363636364,0.833138856476,0.822107081174
437,train,2489,2387,578,476,0.822259696459,0.811542223671,0.839460370995,0.825265251989
437,test,730,695,162,127,0.831388564761,0.818385650224,0.851808634772,0.834762721555
438,train,2493,2384,581,472,0.822428330523,0.810995445673,0.840809443508,0.82563338301
438,test,714,692,165,143,0.820303383897,0.81228668942,0.833138856476,0.822580645161
439,train,2497,2389,576,468,0.823946037099,0.812561015295,0.84215851602,0.827095064591
439,test,725,698,159,132,0.830221703617,0.820135746606,0.845974329055,0.832854681218
440,train,2466,2380,585,499,0.817200674536,0.808259587021,0.831703204047,0.819813829787
440,test,731,694,163,126,0.831388564761,0.817673378076,0.852975495916,0.834951456311
441,train,2498,2389,576,467,0.824114671164,0.812621990891,0.842495784148,0.827289286306
441,test,729,690,167,128,0.82788798133,0.813616071429,0.850641773629,0.831717056475
442,train,2522,2386,579,443,0.827655986509,0.813286036762,0.850590219224,0.831519947247
442,test,726,711,146,131,0.838389731622,0.832568807339,0.847141190198,0.83979178716
443,train,2514,2385,580,451,0.826138279933,0.812540400776,0.847892074199,0.829839907576
443,test,720,699,158,137,0.82788798133,0.820045558087,0.840140023337,0.829971181556
444,train,2510,2380,585,455,0.824620573356,0.81098546042,0.846543001686,0.828382838284
444,test,726,705,152,131,0.834889148191,0.826879271071,0.847141190198,0.836887608069
445,train,2501,2389,576,464,0.824620573356,0.812804679883,0.843507588533,0.827871565707
445,test,721,698,159,136,0.82788798133,0.819318181818,0.841306884481,0.830166954519
446,train,2506,2388,577,459,0.825295109612,0.812844631852,0.845193929174,0.828703703704
446,test,730,700,157,127,0.83430571762,0.822998872604,0.851808634772,0.837155963303
447,train,2501,2375,590,464,0.822259696459,0.809123261081,0.843507588533,0.825957727873
447,test,712,711,146,145,0.830221703617,0.829836829837,0.830805134189,0.830320699708
448,train,2503,2401,564,462,0.826981450253,0.816106944897,0.844182124789,0.829907161804
448,test,721,711,146,136,0.835472578763,0.831603229527,0.841306884481,0.836426914153
449,train,2500,2389,576,465,0.824451939292,0.812743823147,0.843170320405,0.827677536832
449,test,711,711,146,146,0.829638273046,0.829638273046,0.829638273046,0.829638273046
450,train,2499,2375,590,466,0.821922428331,0.808999676271,0.842833052277,0.82556987116
450,test,725,709,148,132,0.836639439907,0.830469644903,0.845974329055,0.838150289017
451,train,2514,2391,574,451,0.827150084317,0.814119170984,0.847892074199,0.830662481414
451,test,711,704,153,146,0.825554259043,0.822916666667,0.829638273046,0.826263800116
452,train,2501,2387,578,464,0.824283305228,0.812276713219,0.843507588533,0.827597617472
452,test,718,707,150,139,0.831388564761,0.827188940092,0.83780630105,0.832463768116
453,train,2504,2411,554,461,0.828836424958,0.818835840419,0.844519392917,0.831479329238
453,test,717,720,137,140,0.838389731622,0.839578454333,0.836639439907,0.838106370544
454,train,2478,2399,566,487,0.822428330523,0.814060446781,0.835750421585,0.824762855716
454,test,718,702,155,139,0.828471411902,0.822451317297,0.83780630105,0.830057803468
455,train,2504,2392,573,461,0.82563237774,0.813779655509,0.844519392917,0.828864614366
455,test,718,711,146,139,0.833722287048,0.831018518519,0.83780630105,0.834398605462
456,train,2522,2388,577,443,0.827993254637,0.813810906744,0.850590219224,0.831794195251
456,test,721,708,149,136,0.833722287048,0.828735632184,0.841306884481,0.834973943254
457,train,2485,2384,581,480,0.82107925801,0.810502283105,0.838111298482,0.824075609352
457,test,725,713,144,132,0.838973162194,0.834292289988,0.845974329055,0.840092699884
458,train,2533,2379,586,432,0.828330522766,0.812119268996,0.854300168634,0.832675871137
458,test,709,707,150,148,0.826137689615,0.825378346915,0.827304550758,0.82634032634
459,train,2518,2415,550,447,0.831871838111,0.82073011734,0.849241146712,0.834742250953
459,test,723,700,157,134,0.830221703617,0.821590909091,0.843640606768,0.832469775475
460,train,2512,2390,575,453,0.826644182125,0.813735017817,0.847217537943,0.830138797092
460,test,724,714,143,133,0.838973162194,0.83506343714,0.844807467911,0.839907192575
461,train,2510,2368,597,455,0.822596964587,0.807853234631,0.846543001686,0.82674571805
461,test,724,704,153,133,0.833138856476,0.825541619156,0.844807467911,0.83506343714
462,train,2514,2387,578,451,0.826475548061,0.813065976714,0.847892074199,0.830113917781
462,test,723,705,152,134,0.833138856476,0.826285714286,0.843640606768,0.834872979215
463,train,2519,2397,568,446,0.829005059022,0.816002591513,0.84957841484,0.832452081956
463,test,722,710,147,135,0.835472578763,0.83084004603,0.842473745624,0.836616454229
464,train,2513,2388,577,452,0.826475548061,0.813268608414,0.847554806071,0.830057803468
464,test,721,709,148,136,0.83430571762,0.829689298044,0.841306884481,0.835457705678
465,train,2518,2389,576,447,0.827487352445,0.813833225598,0.849241146712,0.831160257468
465,test,724,717,140,133,0.840723453909,0.837962962963,0.844807467911,0.841371295758
466,train,2503,2385,580,462,0.824283305228,0.811871553681,0.844182124789,0.827711640212
466,test,715,713,144,142,0.833138856476,0.832363213038,0.83430571762,0.833333333333
467,train,2498,2394,571,467,0.824957841484,0.81394591072,0.842495784148,0.827974809413
467,test,718,707,150,139,0.831388564761,0.827188940092,0.83780630105,0.832463768116
468,train,2499,2391,574,466,0.824620573356,0.813211845103,0.842833052277,0.827757535608
468,test,717,704,153,140,0.829054842474,0.824137931034,0.836639439907,0.830341632889
469,train,2508,2405,560,457,0.82849915683,0.817470664928,0.84586846543,0.831427150671
469,test,723,706,151,134,0.833722287048,0.827231121281,0.843640606768,0.835355285962
470,train,2524,2388,577,441,0.828330522766,0.813930990003,0.851264755481,0.832179360369
470,test,723,708,149,134,0.834889148191,0.829128440367,0.843640606768,0.836321573164
471,train,2518,2377,588,447,0.825463743676,0.810688989053,0.849241146712,0.829517377697
471,test,725,706,151,132,0.834889148191,0.827625570776,0.845974329055,0.836699365263
472,train,2522,2387,578,443,0.827824620573,0.813548387097,0.850590219224,0.83165704864
472,test,729,714,143,128,0.841890315053,0.836009174312,0.850641773629,0.843262001157
473,train,2510,2395,570,455,0.827150084317,0.814935064935,0.846543001686,0.830438378825
473,test,727,712,145,130,0.839556592765,0.83371559633,0.848308051342,0.840948525159
474,train,2526,2393,572,439,0.829510961214,0.815364751453,0.851939291737,0.833250865908
474,test,722,713,144,135,0.837222870478,0.833718244804,0.842473745624,0.838073128265
475,train,2520,2387,578,445,0.827487352445,0.813428018076,0.849915682968,0.831271647699
475,test,728,712,145,129,0.840140023337,0.833906071019,0.849474912485,0.84161849711
476,train,2520,2367,598,445,0.824114671164,0.808210391276,0.849915682968,0.828538550058
476,test,719,712,145,138,0.834889148191,0.832175925926,0.838973162194,0.835560720511
477,train,2523,2380,585,442,0.826812816189,0.811776061776,0.850927487352,0.830890828256
477,test,719,719,138,138,0.838973162194,0.838973162194,0.838973162194,0.838973162194
478,train,2523,2397,568,442,0.829679595278,0.816240698803,0.850927487352,0.83322324967
478,test,717,712,145,140,0.833722287048,0.831786542923,0.836639439907,0.834205933682
479,train,2520,2396,569,445,0.829005059022,0.815797992878,0.849915682968,0.832507433102
479,test,730,711,146,127,0.840723453909,0.833333333333,0.851808634772,0.842469705713
480,train,2523,2384,581,442,0.827487352445,0.812822164948,0.850927487352,0.831438457736
480,test,732,709,148,125,0.840723453909,0.831818181818,0.85414235706,0.842832469775
481,train,2513,2402,563,452,0.828836424958,0.816970091027,0.847554806071,0.831981460023
481,test,727,705,152,130,0.835472578763,0.827076222981,0.848308051342,0.837557603687
482,train,2513,2353,612,452,0.820573355818,0.80416,0.847554806071,0.825287356322
482,test,723,705,152,134,0.833138856476,0.826285714286,0.843640606768,0.834872979215
483,train,2505,2370,595,460,0.822091062395,0.808064516129,0.844856661046,0.826051112943
483,test,714,708,149,143,0.829638273046,0.827346465817,0.833138856476,0.83023255814
484,train,2510,2363,602,455,0.821753794266,0.806555269923,0.846543001686,0.826065492842
484,test,725,706,151,132,0.834889148191,0.827625570776,0.845974329055,0.836699365263
485,train,2496,2366,599,469,0.819898819562,0.806462035541,0.841821247892,0.823762376238
485,test,727,709,148,130,0.83780630105,0.830857142857,0.848308051342,0.839491916859
486,train,2496,2376,589,469,0.821585160202,0.809076175041,0.841821247892,0.825123966942
486,test,729,710,147,128,0.839556592765,0.832191780822,0.850641773629,0.841315637623
487,train,2484,2371,594,481,0.818718381113,0.80701754386,0.837774030354,0.822108224392
487,test,731,712,145,126,0.841890315053,0.834474885845,0.852975495916,0.843623773803
488,train,2517,2378,587,448,0.825463743676,0.810889175258,0.848903878583,0.829461196243
488,test,724,709,148,133,0.836056009335,0.830275229358,0.844807467911,0.837478311163
489,train,2527,2398,567,438,0.830522765599,0.816742081448,0.852276559865,0.834131044727
489,test,726,712,145,131,0.838973162194,0.833524684271,0.847141190198,0.840277777778
490,train,2526,2398,567,439,0.830354131535,0.816682832202,0.851939291737,0.833938593595
490,test,731,704,153,126,0.837222870478,0.826923076923,0.852975495916,0.839747271683
491,train,2521,2378,587,444,0.826138279933,0.811132561133,0.850252951096,0.830232175202
491,test,735,696,161,122,0.834889148191,0.8203125,0.85764294049,0.838562464347
492,train,2512,2381,584,453,0.825126475548,0.811369509044,0.847217537943,0.828906121102
492,test,727,706,151,130,0.836056009335,0.828018223235,0.848308051342,0.838040345821
493,train,2478,2415,550,487,0.825126475548,0.818361955086,0.835750421585,0.826964792258
493,test,710,727,130,147,0.838389731622,0.845238095238,0.828471411902,0.836770771951
494,train,2465,2425,540,500,0.824620573356,0.820299500832,0.831365935919,0.825795644891
494,test,709,711,146,148,0.828471411902,0.829239766082,0.827304550758,0.828271028037
495,train,2486,2433,532,479,0.829510961214,0.823724320742,0.83844856661,0.831021226809
495,test,722,732,125,135,0.848308051342,0.852420306966,0.842473745624,0.847417840376
496,train,2474,2422,543,491,0.82563237774,0.820019887305,0.834401349073,0.827148111
496,test,717,726,131,140,0.841890315053,0.845518867925,0.836639439907,0.841055718475
497,train,2472,2439,526,493,0.828161888702,0.8245496998,0.833726812816,0.829112862653
497,test,716,724,133,141,0.840140023337,0.843345111896,0.835472578763,0.83939038687
498,train,2480,2433,532,485,0.82849915683,0.823373173971,0.836424957841,0.829847749707
498,test,709,717,140,148,0.831971995333,0.835100117786,0.827304550758,0.831184056272
499,train,2469,2422,543,496,0.82478920742,0.819721115538,0.832715008432,0.826166973398
499,test,705,717,140,152,0.829638273046,0.834319526627,0.822637106184,0.828437132785
