attScalar, iteration, data, tp, tn, fp, fn, accuracy, precision, recall, F-1 measure
1.2,1,test,193,615,242,664,0.253792298716,0.44367816092,0.2252042007,0.298761609907
1.2,2,train,679,2194,771,2286,0.244519392917,0.468275862069,0.229005059022,0.307587768969
1.2,2,test,209,614,243,648,0.263710618436,0.462389380531,0.243873978996,0.319327731092
1.2,3,train,693,2191,774,2272,0.247386172007,0.472392638037,0.233726812816,0.312725631769
1.2,3,test,211,617,240,646,0.263127187865,0.467849223947,0.246207701284,0.322629969419
1.2,4,train,384,2600,365,2581,0.126306913997,0.512683578104,0.129510961214,0.206785137318
1.2,4,test,117,749,108,740,0.131271878646,0.52,0.136522753792,0.216266173752
1.2,5,train,506,2463,502,2459,0.169983136594,0.501984126984,0.17065767285,0.254719355651
1.2,5,test,152,712,145,705,0.173278879813,0.511784511785,0.177362893816,0.263431542461
1.2,6,train,504,2466,499,2461,0.169139966273,0.502492522433,0.169983136594,0.254032258065
1.2,6,test,153,714,143,704,0.172695449242,0.516891891892,0.178529754959,0.265394622723
1.2,7,train,494,2472,493,2471,0.166441821248,0.500506585613,0.166610455312,0.25
1.2,7,test,150,708,149,707,0.174445740957,0.501672240803,0.175029171529,0.259515570934
1.2,8,train,426,2558,407,2539,0.140472175379,0.511404561825,0.143676222597,0.224328593997
1.2,8,test,138,725,132,719,0.157526254376,0.511111111111,0.161026837806,0.244897959184
1.2,9,train,418,2559,406,2547,0.138954468803,0.507281553398,0.140978077572,0.220638690947
1.2,9,test,134,725,132,723,0.155192532089,0.503759398496,0.156359393232,0.238646482636
1.2,10,train,403,2578,387,2562,0.133220910624,0.510126582278,0.135919055649,0.21464713715
1.2,10,test,130,738,119,727,0.145274212369,0.522088353414,0.151691948658,0.235081374322
1.2,11,train,343,2631,334,2622,0.114165261383,0.506646971935,0.11568296796,0.18835804503
1.2,11,test,112,754,103,745,0.125437572929,0.520930232558,0.130688448075,0.208955223881
1.2,12,train,370,2609,356,2595,0.122428330523,0.509641873278,0.12478920742,0.200487672717
1.2,12,test,115,744,113,742,0.133022170362,0.504385964912,0.134189031505,0.21198156682
1.2,13,train,378,2609,356,2587,0.123777403035,0.514986376022,0.127487352445,0.204379562044
1.2,13,test,117,744,113,740,0.134189031505,0.508695652174,0.136522753792,0.215271389144
1.2,14,train,314,2666,299,2651,0.103372681282,0.512234910277,0.105902192243,0.175517048631
1.2,14,test,105,764,93,752,0.115519253209,0.530303030303,0.12252042007,0.199052132701
1.2,15,train,339,2646,319,2626,0.110961214165,0.515197568389,0.114333895447,0.187137731162
1.2,15,test,105,758,99,752,0.119019836639,0.514705882353,0.12252042007,0.197926484449
1.2,16,train,411,2604,361,2554,0.13018549747,0.532383419689,0.138617200675,0.219962536794
1.2,16,test,129,741,116,728,0.142940490082,0.526530612245,0.150525087515,0.234119782214
1.2,17,train,338,2668,297,2627,0.107082630691,0.532283464567,0.113996627319,0.187777777778
1.2,17,test,100,747,110,757,0.12252042007,0.47619047619,0.116686114352,0.187441424555
1.2,18,train,299,2711,254,2666,0.0932546374368,0.54068716094,0.10084317032,0.169982944855
1.2,18,test,91,769,88,766,0.104434072345,0.508379888268,0.106184364061,0.175675675676
1.2,19,train,248,2750,215,2717,0.0780775716695,0.535637149028,0.0836424957841,0.144690781797
1.2,19,test,77,784,73,780,0.0875145857643,0.513333333333,0.0898483080513,0.152929493545
1.2,20,train,363,2645,320,2602,0.115177065767,0.531478770132,0.122428330523,0.199013157895
1.2,20,test,118,752,105,739,0.130105017503,0.529147982063,0.137689614936,0.218518518519
1.2,21,train,293,2698,267,2672,0.0944350758853,0.523214285714,0.0988195615514,0.166241134752
1.2,21,test,97,770,87,760,0.107351225204,0.527173913043,0.113185530922,0.186359269933
1.2,22,train,274,2708,257,2691,0.089544688027,0.516007532957,0.0924114671164,0.156750572082
1.2,22,test,89,776,81,768,0.0991831971995,0.523529411765,0.103850641774,0.173320350536
1.2,23,train,274,2735,230,2691,0.0849915682968,0.543650793651,0.0924114671164,0.157970596714
1.2,23,test,87,786,71,770,0.0921820303384,0.550632911392,0.101516919487,0.171428571429
1.2,24,train,304,2680,285,2661,0.0993254637437,0.516129032258,0.102529510961,0.171074845245
1.2,24,test,92,764,93,765,0.107934655776,0.497297297297,0.107351225204,0.176583493282
